0,1,2,3,4,5,6,7,8
Enterobacter spp. R to ES cephalosporins,WA,3,21,14.3,3.7,34.1,CLABSI,2013
Enterobacter spp. MDR,WA,0,21,0,0,13.2,CLABSI,2013
E.coli R to carbapenems,WA,0,24,0,0,11.7,CLABSI,2013
E.coli R to ES cephalosporins,WA,5,27,18.5,7.1,36.3,CLABSI,2013
E.coli R to fluoroquinolones,WA,9,24,37.5,20,57.7,CLABSI,2013
E.coli MDR,WA,2,30,6.7,1.1,20.3,CLABSI,2013
Klebsiella spp. R to carbapenems,WA,0,22,0,0,12.7,CLABSI,2013
Klebsiella spp. R to ES cephalosporins,WA,6,24,25,10.8,44.9,CLABSI,2013
Klebsiella spp. MDR,WA,4,28,14.3,4.7,30.9,CLABSI,2013
CRE,WA,0,63,0,0,4.6,CLABSI,2013
P. aeruginosa (R+I) to carbapenems,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to aminoglycosides,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to ES cephalosporins,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to fluroquinolones,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to pip/tazobactam,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa MDR,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Acinetobacter spp. (R+I) to carbapenems,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Acinetobacter spp. MDR,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA,WA,30,68,44.1,32.6,56,CLABSI,2014
MRSA I to vancomycin,WA,0,30,0,0,9.5,CLABSI,2014
MRSA R* to daptomycin,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
MRSA R to linezolid,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
MRSA R to fluoroquinolones,WA,17,20,85,64.3,96,CLABSI,2014
CA-MRSA,WA,7,24,29.2,13.7,49.3,CLABSI,2014
E. faecalis R to vancomycin,WA,0,25,0,0,11.2,CLABSI,2014
E. faecalis R* to daptomycin,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E. faecium R to vancomycin,WA,25,37,67.6,51.3,81,CLABSI,2014
E. faecium R* to daptomycin,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
CNS (R+I) to vancomycin,WA,0,46,0,0,6.3,CLABSI,2014
CNS R to vancomycin,WA,0,46,0,0,6.3,CLABSI,2014
Enterobacter spp. R to carbapenems,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Enterobacter spp. R to ES cephalosporins,WA,5,24,20.8,8,40.3,CLABSI,2014
Enterobacter spp. MDR,WA,2,24,8.3,1.4,24.8,CLABSI,2014
E.coli R to carbapenems,WA,1,25,4,0.1,18.1,CLABSI,2014
E.coli R to ES cephalosporins,WA,7,31,22.6,10.4,39.6,CLABSI,2014
E.coli R to fluoroquinolones,WA,14,33,42.4,26.5,59.5,CLABSI,2014
E.coli MDR,WA,5,35,14.3,5.4,28.8,CLABSI,2014
Klebsiella spp. R to carbapenems,WA,0,28,0,0,10.1,CLABSI,2014
Klebsiella spp. R to ES cephalosporins,WA,0,25,0,0,11.2,CLABSI,2014
Klebsiella spp. MDR,WA,2,36,5.6,0.9,17.1,CLABSI,2014
CRE,WA,1,71,1.4,0,6.7,CLABSI,2014
P. aeruginosa (R+I) to carbapenems,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa R to aminoglycosides,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa R to ES cephalosporins,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa R to fluroquinolones,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa R to pip/tazobactam,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa MDR,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Acinetobacter spp. (R+I) to carbapenems,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Acinetobacter spp. MDR,WA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
MRSA,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
MRSA I to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
MRSA R* to daptomycin,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
MRSA R to linezolid,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
MRSA R to fluoroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
CA-MRSA,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E. faecalis R to vancomycin,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
E. faecalis R* to daptomycin,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
E. faecium R to vancomycin,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
E. faecium R* to daptomycin,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
CNS (R+I) to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
CNS R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Enterobacter spp. R to carbapenems,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
Enterobacter spp. R to ES cephalosporins,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
Enterobacter spp. MDR,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
E.coli R to carbapenems,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
E.coli R to ES cephalosporins,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
E.coli R to fluoroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E.coli MDR,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
Klebsiella spp. R to carbapenems,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
Klebsiella spp. R to ES cephalosporins,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
Klebsiella spp. MDR,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
CRE,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
P. aeruginosa (R+I) to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to aminoglycosides,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to fluroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to pip/tazobactam,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Acinetobacter spp. (R+I) to carbapenems,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
Acinetobacter spp. MDR,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
MRSA,WV,18,32,56.3,38.8,72.5,SSI,2012
MRSA I to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
MRSA R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
MRSA R to linezolid,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
MRSA R to fluoroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
CA-MRSA,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E. faecalis R to vancomycin,WV,1,22,4.5,0.2,20.4,SSI,2012
E. faecalis R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E. faecium R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E. faecium R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
CNS (R+I) to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
CNS R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Enterobacter spp. R to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Enterobacter spp. R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Enterobacter spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E.coli R to carbapenems,WV,0,27,0,0,10.5,SSI,2012
E.coli R to ES cephalosporins,WV,4,26,15.4,5,33,SSI,2012
E.coli R to fluoroquinolones,WV,14,29,48.3,30.6,66.1,SSI,2012
E.coli MDR,WV,2,28,7.1,1.2,21.6,SSI,2012
Klebsiella spp. R to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Klebsiella spp. R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Klebsiella spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
CRE,WV,0,38,0,0,7.5,SSI,2012
P. aeruginosa (R+I) to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa R to aminoglycosides,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa R to fluroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa R to pip/tazobactam,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Acinetobacter spp. (R+I) to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Acinetobacter spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
MRSA,WV,20,54,37,24.9,50.4,SSI,2013
MRSA I to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
MRSA R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
MRSA R to linezolid,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
MRSA R to fluoroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CA-MRSA,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E. faecalis R to vancomycin,WV,1,22,4.5,0.2,20.4,SSI,2013
E. faecalis R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E. faecium R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E. faecium R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CNS (R+I) to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CNS R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Enterobacter spp. R to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Enterobacter spp. R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Enterobacter spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E.coli R to carbapenems,WV,0,33,0,0,8.6,SSI,2013
E.coli R to ES cephalosporins,WV,1,33,3,0.1,14,SSI,2013
E.coli R to fluoroquinolones,WV,11,35,31.4,17.7,48,SSI,2013
E.coli MDR,WV,1,34,2.9,0.1,13.6,SSI,2013
Klebsiella spp. R to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Klebsiella spp. R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Klebsiella spp. MDR,WV,0,20,0,0,13.9,SSI,2013
CRE,WV,2,66,3,0.5,9.6,SSI,2013
P. aeruginosa (R+I) to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa R to aminoglycosides,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa R to fluroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa R to pip/tazobactam,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Acinetobacter spp. (R+I) to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Acinetobacter spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
MRSA,WV,25,46,54.3,39.9,68.2,SSI,2014
MRSA I to vancomycin,WV,0,23,0,0,12.2,SSI,2014
MRSA R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
MRSA R to linezolid,WV,1,20,5,0.2,22.2,SSI,2014
MRSA R to fluoroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
CA-MRSA,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E. faecalis R to vancomycin,WV,0,27,0,0,10.5,SSI,2014
E. faecalis R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E. faecium R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E. faecium R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
CNS (R+I) to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
CNS R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Enterobacter spp. R to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Enterobacter spp. R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Enterobacter spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E.coli R to carbapenems,WV,0,33,0,0,8.6,SSI,2014
E.coli R to ES cephalosporins,WV,5,35,14.3,5.4,28.8,SSI,2014
E.coli R to fluoroquinolones,WV,9,36,25,12.9,40.9,SSI,2014
E.coli MDR,WV,2,35,5.7,0.9,17.6,SSI,2014
Klebsiella spp. R to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Klebsiella spp. R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Klebsiella spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
CRE,WV,1,61,1.6,0,7.8,SSI,2014
P. aeruginosa (R+I) to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to aminoglycosides,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to fluroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to pip/tazobactam,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Acinetobacter spp. (R+I) to carbapenems,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2014
Acinetobacter spp. MDR,WV,None Tested,(0),Not defined,Not defined,Not defined,SSI,2014
MRSA,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
MRSA I to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
MRSA R* to daptomycin,WV,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
MRSA R to linezolid,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
MRSA R to fluoroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
CA-MRSA,WV,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
E. faecalis R to vancomycin,WV,2,23,8.7,1.4,25.8,CAUTI,2011
E. faecalis R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E. faecium R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E. faecium R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
CNS (R+I) to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
CNS R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. R to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E.coli R to carbapenems,WV,0,36,0,0,7.9,CAUTI,2011
E.coli R to ES cephalosporins,WV,2,35,5.7,0.9,17.6,CAUTI,2011
E.coli R to fluoroquinolones,WV,12,37,32.4,18.9,48.6,CAUTI,2011
E.coli MDR,WV,3,36,8.3,2.1,21,CAUTI,2011
Klebsiella spp. R to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Klebsiella spp. R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Klebsiella spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
CRE,WV,0,48,0,0,6,CAUTI,2011
P. aeruginosa (R+I) to carbapenems,WV,6,20,30,13.1,52.2,CAUTI,2011
P. aeruginosa R to aminoglycosides,WV,3,21,14.3,3.7,34.1,CAUTI,2011
P. aeruginosa R to ES cephalosporins,WV,3,21,14.3,3.7,34.1,CAUTI,2011
P. aeruginosa R to fluroquinolones,WV,8,21,38.1,19.5,59.7,CAUTI,2011
P. aeruginosa R to pip/tazobactam,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa MDR,WV,5,21,23.8,9.2,45.1,CAUTI,2011
Acinetobacter spp. (R+I) to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Acinetobacter spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
MRSA,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA I to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA R to linezolid,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA R to fluoroquinolones,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
CA-MRSA,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
E. faecalis R to vancomycin,WV,0,23,0,0,12.2,CAUTI,2012
E. faecalis R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
E. faecium R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
E. faecium R* to daptomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
CNS (R+I) to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
CNS R to vancomycin,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Enterobacter spp. R to carbapenems,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Enterobacter spp. R to ES cephalosporins,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Enterobacter spp. MDR,WV,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
E.coli R to carbapenems,WV,0,63,0,0,4.6,CAUTI,2012
E.coli R to ES cephalosporins,WV,7,68,10.3,4.6,19.3,CAUTI,2012
