0,1,2,3,4,5,6,7,8
E. faecium R* to daptomycin,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
CNS (R+I) to vancomycin,MO,1,58,1.7,0,8.2,CLABSI,2012
CNS R to vancomycin,MO,1,58,1.7,0,8.2,CLABSI,2012
Enterobacter spp. R to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Enterobacter spp. R to ES cephalosporins,MO,5,20,25,9.7,47,CLABSI,2012
Enterobacter spp. MDR,MO,0,20,0,0,13.9,CLABSI,2012
E.coli R to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli R to ES cephalosporins,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli R to fluoroquinolones,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli MDR,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Klebsiella spp. R to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Klebsiella spp. R to ES cephalosporins,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Klebsiella spp. MDR,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
CRE,MO,1,30,3.3,0.1,15.3,CLABSI,2012
P. aeruginosa (R+I) to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to aminoglycosides,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to ES cephalosporins,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to fluroquinolones,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to pip/tazobactam,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa MDR,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Acinetobacter spp. (R+I) to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Acinetobacter spp. MDR,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
MRSA,MO,26,43,60.5,45.3,74.1,CLABSI,2013
MRSA I to vancomycin,MO,0,25,0,0,11.2,CLABSI,2013
MRSA R* to daptomycin,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA R to linezolid,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA R to fluoroquinolones,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
CA-MRSA,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E. faecalis R to vancomycin,MO,3,44,6.8,1.7,17.4,CLABSI,2013
E. faecalis R* to daptomycin,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E. faecium R to vancomycin,MO,20,26,76.9,58,90,CLABSI,2013
E. faecium R* to daptomycin,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
CNS (R+I) to vancomycin,MO,1,61,1.6,0,7.8,CLABSI,2013
CNS R to vancomycin,MO,0,61,0,0,4.7,CLABSI,2013
Enterobacter spp. R to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Enterobacter spp. R to ES cephalosporins,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Enterobacter spp. MDR,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli R to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli R to ES cephalosporins,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli R to fluoroquinolones,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli MDR,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Klebsiella spp. R to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Klebsiella spp. R to ES cephalosporins,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Klebsiella spp. MDR,MO,1,22,4.5,0.2,20.4,CLABSI,2013
CRE,MO,0,31,0,0,9.2,CLABSI,2013
P. aeruginosa (R+I) to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to aminoglycosides,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to ES cephalosporins,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to fluroquinolones,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to pip/tazobactam,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa MDR,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Acinetobacter spp. (R+I) to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Acinetobacter spp. MDR,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA,MO,25,61,41,29.1,53.6,CLABSI,2014
MRSA I to vancomycin,MO,0,24,0,0,11.7,CLABSI,2014
MRSA R* to daptomycin,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
MRSA R to linezolid,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
MRSA R to fluoroquinolones,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
CA-MRSA,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E. faecalis R to vancomycin,MO,5,40,12.5,4.7,25.5,CLABSI,2014
E. faecalis R* to daptomycin,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E. faecium R to vancomycin,MO,38,42,90.5,78.6,96.8,CLABSI,2014
E. faecium R* to daptomycin,MO,2,21,9.5,1.6,28,CLABSI,2014
CNS (R+I) to vancomycin,MO,1,81,1.2,0,5.9,CLABSI,2014
CNS R to vancomycin,MO,0,81,0,0,3.6,CLABSI,2014
Enterobacter spp. R to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Enterobacter spp. R to ES cephalosporins,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Enterobacter spp. MDR,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E.coli R to carbapenems,MO,2,26,7.7,1.3,23.1,CLABSI,2014
E.coli R to ES cephalosporins,MO,5,28,17.9,6.8,35.2,CLABSI,2014
E.coli R to fluoroquinolones,MO,8,32,25,12.3,42,CLABSI,2014
E.coli MDR,MO,4,31,12.9,4.2,28.2,CLABSI,2014
Klebsiella spp. R to carbapenems,MO,0,26,0,0,10.8,CLABSI,2014
Klebsiella spp. R to ES cephalosporins,MO,2,26,7.7,1.3,23.1,CLABSI,2014
Klebsiella spp. MDR,MO,1,26,3.8,0.1,17.5,CLABSI,2014
CRE,MO,3,65,4.6,1.1,12,CLABSI,2014
P. aeruginosa (R+I) to carbapenems,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa R to aminoglycosides,MO,0,22,0,0,12.7,CLABSI,2014
P. aeruginosa R to ES cephalosporins,MO,2,21,9.5,1.6,28,CLABSI,2014
P. aeruginosa R to fluroquinolones,MO,3,22,13.6,3.5,32.7,CLABSI,2014
P. aeruginosa R to pip/tazobactam,MO,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa MDR,MO,3,22,13.6,3.5,32.7,CLABSI,2014
Acinetobacter spp. (R+I) to carbapenems,MO,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
Acinetobacter spp. MDR,MO,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
MRSA,MT,6,20,30,13.1,52.2,SSI,2011
MRSA I to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
MRSA R* to daptomycin,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
MRSA R to linezolid,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
MRSA R to fluoroquinolones,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
CA-MRSA,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E. faecalis R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E. faecalis R* to daptomycin,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
E. faecium R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E. faecium R* to daptomycin,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
CNS (R+I) to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
CNS R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Enterobacter spp. R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Enterobacter spp. R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Enterobacter spp. MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E.coli R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E.coli R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E.coli R to fluoroquinolones,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E.coli MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Klebsiella spp. R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Klebsiella spp. R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Klebsiella spp. MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
CRE,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa (R+I) to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to aminoglycosides,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to fluroquinolones,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa R to pip/tazobactam,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Acinetobacter spp. (R+I) to carbapenems,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
Acinetobacter spp. MDR,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
MRSA,MT,23,57,40.4,28.2,53.4,SSI,2012
MRSA I to vancomycin,MT,0,23,0,0,12.2,SSI,2012
MRSA R* to daptomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
MRSA R to linezolid,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
MRSA R to fluoroquinolones,MT,19,23,82.6,63.1,94.2,SSI,2012
CA-MRSA,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E. faecalis R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E. faecalis R* to daptomycin,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2012
E. faecium R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E. faecium R* to daptomycin,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2012
CNS (R+I) to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
CNS R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Enterobacter spp. R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Enterobacter spp. R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Enterobacter spp. MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E.coli R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E.coli R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E.coli R to fluoroquinolones,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
E.coli MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Klebsiella spp. R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Klebsiella spp. R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Klebsiella spp. MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
CRE,MT,1,24,4.2,0.2,18.8,SSI,2012
P. aeruginosa (R+I) to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa R to aminoglycosides,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa R to fluroquinolones,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa R to pip/tazobactam,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
P. aeruginosa MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Acinetobacter spp. (R+I) to carbapenems,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2012
Acinetobacter spp. MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
MRSA,MT,9,32,28.1,14.6,45.3,SSI,2013
MRSA I to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
MRSA R* to daptomycin,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2013
MRSA R to linezolid,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
MRSA R to fluoroquinolones,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CA-MRSA,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E. faecalis R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E. faecalis R* to daptomycin,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2013
E. faecium R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E. faecium R* to daptomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CNS (R+I) to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CNS R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Enterobacter spp. R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Enterobacter spp. R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Enterobacter spp. MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E.coli R to carbapenems,MT,0,23,0,0,12.2,SSI,2013
E.coli R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E.coli R to fluoroquinolones,MT,2,24,8.3,1.4,24.8,SSI,2013
E.coli MDR,MT,0,24,0,0,11.7,SSI,2013
Klebsiella spp. R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Klebsiella spp. R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Klebsiella spp. MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CRE,MT,0,37,0,0,7.7,SSI,2013
P. aeruginosa (R+I) to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa R to aminoglycosides,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa R to fluroquinolones,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa R to pip/tazobactam,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
P. aeruginosa MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Acinetobacter spp. (R+I) to carbapenems,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2013
Acinetobacter spp. MDR,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2013
MRSA,MT,10,33,30.3,16.5,47.4,SSI,2014
MRSA I to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
MRSA R* to daptomycin,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2014
MRSA R to linezolid,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
MRSA R to fluoroquinolones,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
CA-MRSA,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E. faecalis R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E. faecalis R* to daptomycin,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2014
E. faecium R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E. faecium R* to daptomycin,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2014
CNS (R+I) to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
CNS R to vancomycin,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Enterobacter spp. R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Enterobacter spp. R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Enterobacter spp. MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E.coli R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E.coli R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E.coli R to fluoroquinolones,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
E.coli MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Klebsiella spp. R to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Klebsiella spp. R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Klebsiella spp. MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
CRE,MT,0,28,0,0,10.1,SSI,2014
P. aeruginosa (R+I) to carbapenems,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to aminoglycosides,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to ES cephalosporins,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to fluroquinolones,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa R to pip/tazobactam,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
P. aeruginosa MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Acinetobacter spp. (R+I) to carbapenems,MT,None Tested,(0),Not defined,Not defined,Not defined,SSI,2014
Acinetobacter spp. MDR,MT,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
